144;4;-3;7;-219;4037;39;
145;5;-3;6;-220;4040;41;
146;5;-3;6;-220;4040;41;
147;4;-3;7;-222;4040;37;
148;4;-3;7;-222;4040;37;
149;4;-3;7;-220;4037;45;
150;4;-3;7;-220;4037;45;
151;4;-4;7;-220;4044;41;
152;4;-4;7;-220;4044;41;
153;3;-4;7;-217;4042;35;
154;3;-4;7;-217;4042;35;
155;4;-3;7;-218;4044;40;
156;4;-3;7;-218;4044;40;
157;3;-3;7;-217;4039;36;
158;3;-3;7;-217;4039;36;
159;3;-4;6;-219;4039;37;
160;3;-4;6;-219;4039;37;
161;3;-4;6;-215;4045;43;
162;3;-4;6;-215;4045;43;
163;3;-4;6;-220;4040;44;
164;3;-4;6;-220;4040;44;
165;3;-2;6;-219;4039;36;
166;3;-2;6;-219;4039;36;
167;3;-4;6;-219;4039;43;
168;3;-4;6;-219;4039;43;
169;3;-2;7;-220;4041;37;
170;3;-2;7;-220;4041;37;
171;2;-3;6;-218;4042;35;
172;2;-3;6;-218;4042;35;
173;3;-4;5;-218;4034;36;
174;3;-4;5;-218;4034;36;
175;2;-3;6;-218;4038;37;
176;2;-3;6;-218;4038;37;
177;1;-3;6;-217;4033;41;
178;1;-3;6;-217;4033;41;
179;3;-4;6;-215;4036;41;
180;3;-4;6;-215;4036;41;
181;4;-4;7;-215;4040;39;
182;4;-4;7;-215;4040;39;
183;2;-4;7;-221;4043;44;
184;2;-4;7;-221;4043;44;
185;2;-3;7;-219;4042;42;
186;2;-3;7;-219;4042;42;
187;3;-4;7;-218;4042;41;
188;3;-4;7;-218;4042;41;
189;5;-3;7;-223;4040;45;
190;5;-3;7;-223;4040;45;
191;4;-3;6;-222;4041;44;
192;4;-3;6;-222;4041;44;
193;2;-3;6;-216;4040;42;
194;2;-3;6;-216;4040;42;
195;4;-3;6;-218;4042;42;
196;4;-3;6;-218;4042;42;
197;4;-3;7;-219;4044;36;
198;4;-3;7;-219;4044;36;
199;4;-5;6;-216;4044;39;
200;4;-5;6;-216;4044;39;
201;3;-4;7;-218;4045;42;
202;3;-4;7;-218;4045;42;
203;3;-4;8;-222;4044;33;
204;3;-4;8;-222;4044;33;
205;3;-4;8;-221;4039;46;
206;3;-4;8;-221;4039;46;
207;4;-3;8;-217;4038;42;
208;4;-3;8;-217;4038;42;
209;4;-3;8;-217;4040;37;
210;3;-3;7;-216;4042;37;
211;3;-3;7;-216;4042;37;
212;3;-4;7;-217;4035;39;
213;3;-4;7;-217;4035;39;
214;2;-3;6;-219;4038;40;
215;2;-3;6;-219;4038;40;
216;2;-3;7;-215;4038;42;
217;2;-3;7;-215;4038;42;
218;4;-3;7;-215;4036;43;
219;4;-3;7;-215;4036;43;
220;3;-4;7;-221;4038;42;
221;3;-4;7;-221;4038;42;
222;2;-3;7;-219;4042;41;
223;2;-3;7;-219;4042;41;
224;2;-2;8;-220;4041;41;
225;2;-2;8;-220;4041;41;
226;3;-3;7;-221;4047;47;
227;3;-3;7;-221;4047;47;
228;3;-4;6;-217;4042;42;
229;3;-4;6;-217;4042;42;
230;3;-3;7;-217;4039;40;
231;3;-3;7;-217;4039;40;
232;3;-3;7;-218;4040;42;
233;3;-3;7;-218;4040;42;
234;3;-4;7;-219;4043;47;
235;3;-4;7;-219;4043;47;
236;3;-4;7;-220;4040;45;
237;3;-4;7;-220;4040;45;
238;3;-4;6;-214;4045;34;
239;3;-4;6;-214;4045;34;
240;3;-3;6;-216;4044;39;
241;3;-3;6;-216;4044;39;
242;4;-3;6;-217;4040;41;
243;4;-3;6;-217;4040;41;
244;3;-3;7;-218;4040;39;
245;3;-3;7;-218;4040;39;
246;3;-2;7;-216;4037;35;
247;3;-2;7;-216;4037;35;
248;4;-4;7;-217;4037;36;
249;4;-4;7;-217;4037;36;
250;3;-3;7;-215;4040;40;
251;3;-3;7;-215;4040;40;
252;3;-4;7;-222;4040;43;
253;3;-4;7;-222;4040;43;
254;3;-4;6;-223;4039;41;
255;3;-4;6;-223;4039;41;
256;3;-4;7;-217;4040;47;
257;3;-4;7;-217;4040;47;
258;2;-3;6;-219;4043;40;
259;2;-3;6;-219;4043;40;
260;3;-3;7;-213;4044;46;
261;3;-3;7;-213;4044;46;
262;3;-4;6;-217;4040;41;
263;3;-4;6;-217;4040;41;
264;3;-3;6;-222;4041;39;
265;3;-3;6;-222;4041;39;
266;3;-3;7;-214;4049;40;
267;3;-3;7;-214;4049;40;
268;3;-2;7;-216;4043;43;
269;3;-2;7;-216;4043;43;
270;4;-3;7;-220;4035;40;
271;4;-3;7;-220;4035;40;
272;4;-4;6;-221;4035;38;
273;4;-4;6;-221;4035;38;
274;3;-3;7;-218;4042;43;
275;3;-3;7;-218;4042;43;
276;4;-3;7;-213;4035;45;
277;3;-3;7;-221;4040;41;
278;3;-3;7;-221;4040;41;
279;2;-3;7;-220;4045;42;
280;2;-3;7;-220;4045;42;
281;3;-4;7;-217;4041;41;
282;3;-4;7;-217;4041;41;
283;3;-4;7;-221;4038;37;
284;3;-4;7;-221;4038;37;
285;4;-4;7;-221;4029;32;
286;4;-4;7;-221;4029;32;
287;4;-4;6;-223;4034;30;
288;4;-4;6;-223;4034;30;
289;2;-3;7;-222;4041;44;
290;2;-3;7;-222;4041;44;
291;4;-4;7;-221;4039;36;
292;4;-4;7;-221;4039;36;
293;3;-3;7;-222;4039;42;
294;3;-3;7;-222;4039;42;
295;2;-2;7;-219;4037;42;
296;2;-2;7;-219;4037;42;
297;1;-3;7;-218;4039;38;
298;1;-3;7;-218;4039;38;
299;3;-3;6;-215;4042;46;
300;3;-3;6;-215;4042;46;
301;5;-3;7;-213;4042;42;
302;5;-3;7;-213;4042;42;
303;5;-4;6;-214;4040;42;
304;5;-4;6;-214;4040;42;
305;3;-3;6;-221;4041;47;
306;3;-3;6;-221;4041;47;
307;2;-2;6;-222;4040;32;
308;2;-2;6;-222;4040;32;
309;3;-3;6;-223;4041;37;
310;3;-3;6;-223;4041;37;
311;3;-4;7;-218;4044;40;
312;3;-4;7;-218;4044;40;
313;4;-4;7;-211;4039;36;
314;4;-4;7;-211;4039;36;
315;3;-4;6;-217;4045;37;
316;3;-4;6;-217;4045;37;
317;2;-3;6;-222;4040;36;
318;2;-3;6;-222;4040;36;
319;2;-4;6;-212;4040;40;
320;2;-4;6;-212;4040;40;
321;4;-4;7;-214;4032;39;
322;4;-4;7;-214;4032;39;
323;3;-4;7;-221;4039;35;
324;3;-4;7;-221;4039;35;
325;3;-4;7;-220;4042;45;
326;3;-4;7;-220;4042;45;
327;4;-3;8;-219;4041;42;
328;4;-3;8;-219;4041;42;
329;3;-4;7;-219;4042;41;
330;3;-4;7;-219;4042;41;
331;3;-3;6;-223;4041;41;
332;3;-3;6;-223;4041;41;
333;3;-4;7;-218;4040;43;
334;3;-4;7;-218;4040;43;
335;4;-4;8;-220;4036;39;
336;4;-4;8;-220;4036;39;
337;4;-4;7;-218;4033;35;
338;4;-4;7;-218;4033;35;
339;3;-4;7;-223;4039;41;
340;3;-4;7;-223;4039;41;
341;3;-3;8;-217;4032;40;
342;3;-3;8;-217;4032;40;
343;3;-4;7;-218;4042;40;
344;3;-4;7;-218;4042;40;
345;4;-4;7;-218;4042;43;
346;3;-4;7;-221;4042;45;
347;3;-4;7;-221;4042;45;
348;3;-2;7;-213;4039;31;
349;3;-2;7;-213;4039;31;
350;3;-3;6;-216;4041;38;
351;3;-3;6;-216;4041;38;
352;3;-3;7;-221;4039;43;
353;3;-3;7;-221;4039;43;
354;3;-3;6;-221;4042;41;
355;3;-3;6;-221;4042;41;
356;3;-4;6;-216;4042;38;
357;3;-4;6;-216;4042;38;
358;3;-4;6;-218;4035;38;
359;3;-4;6;-218;4035;38;
360;3;-4;7;-216;4039;45;
361;3;-4;7;-216;4039;45;
362;4;-5;6;-214;4040;41;
363;4;-5;6;-214;4040;41;
364;4;-4;7;-214;4037;34;
365;4;-4;7;-214;4037;34;
366;3;-5;7;-219;4039;40;
367;3;-5;7;-219;4039;40;
368;3;-3;6;-218;4044;43;
369;3;-3;6;-218;4044;43;
370;2;-3;7;-219;4042;43;
371;2;-3;7;-219;4042;43;
372;3;-3;7;-220;4041;36;
373;3;-3;7;-220;4041;36;
374;2;-4;5;-219;4043;38;
375;2;-4;5;-219;4043;38;
376;3;-3;7;-222;4046;40;
377;3;-3;7;-222;4046;40;
378;4;-2;7;-216;4034;34;
379;4;-2;7;-216;4034;34;
380;2;-4;6;-214;4037;45;
381;2;-4;6;-214;4037;45;
382;2;-4;6;-223;4039;48;
383;2;-4;6;-223;4039;48;
384;2;-3;7;-217;4041;42;
385;2;-3;7;-217;4041;42;
386;4;-3;7;-214;4037;33;
387;4;-3;7;-214;4037;33;
388;3;-4;6;-219;4045;44;
389;3;-4;6;-219;4045;44;
390;2;-4;7;-219;4037;42;
391;2;-4;7;-219;4037;42;
392;3;-3;6;-219;4038;35;
393;3;-3;6;-219;4038;35;
394;3;-4;6;-217;4039;40;
395;3;-4;6;-217;4039;40;
396;2;-3;7;-218;4041;43;
397;2;-3;7;-218;4041;43;
398;3;-3;7;-216;4038;38;
399;3;-3;7;-216;4038;38;
400;4;-4;6;-218;4036;41;
401;4;-4;6;-218;4036;41;
402;3;-4;7;-217;4036;38;
403;3;-4;7;-217;4036;38;
404;3;-3;5;-214;4037;45;
405;3;-3;5;-214;4037;45;
406;3;-3;6;-214;4044;51;
407;3;-3;6;-214;4044;51;
408;3;-3;8;-214;4039;46;
409;3;-3;8;-214;4039;46;
410;4;-3;7;-214;4044;39;
411;4;-3;7;-214;4044;39;
412;3;-3;6;-216;4036;43;
413;3;-3;7;-217;4040;41;
414;3;-3;7;-217;4040;41;
415;3;-3;6;-215;4045;37;
416;3;-3;6;-215;4045;37;
417;2;-4;7;-212;4045;41;
418;2;-4;7;-212;4045;41;
419;2;-3;7;-217;4043;44;
420;2;-3;7;-217;4043;44;
421;3;-4;7;-216;4040;44;
422;3;-4;7;-216;4040;44;
423;3;-4;6;-219;4036;44;
424;3;-4;6;-219;4036;44;
425;3;-3;7;-214;4044;41;
426;3;-3;7;-214;4044;41;
427;3;-4;7;-211;4039;43;
428;3;-4;7;-211;4039;43;
429;4;-3;7;-215;4044;42;
430;4;-3;7;-215;4044;42;
431;3;-3;6;-218;4042;40;
432;3;-3;6;-218;4042;40;
433;3;-3;7;-220;4040;43;
434;3;-3;7;-220;4040;43;
435;2;-3;7;-213;4044;47;
436;2;-3;7;-213;4044;47;
437;3;-3;7;-214;4043;39;
438;3;-3;7;-214;4043;39;
439;3;-3;7;-216;4040;39;
440;3;-3;7;-216;4040;39;
441;2;-3;7;-214;4044;35;
442;2;-3;7;-214;4044;35;
443;4;-3;7;-215;4038;43;
444;4;-3;7;-215;4038;43;
445;4;-3;7;-213;4037;45;
446;4;-3;7;-213;4037;45;
447;2;-3;7;-210;4033;45;
448;2;-3;7;-210;4033;45;
449;3;-4;8;-214;4039;40;
450;3;-4;8;-214;4039;40;
451;4;-3;6;-214;4042;36;
452;4;-3;6;-214;4042;36;
453;3;-4;5;-210;4038;42;
454;3;-4;5;-210;4038;42;
455;3;-4;6;-211;4038;41;
456;3;-4;6;-211;4038;41;
457;4;-3;7;-212;4045;45;
458;4;-3;7;-212;4045;45;
459;3;-3;6;-214;4044;41;
460;3;-3;6;-214;4044;41;
461;3;-3;6;-216;4039;41;
462;3;-3;6;-216;4039;41;
463;4;-3;7;-214;4044;50;
464;4;-3;7;-214;4044;50;
465;3;-3;6;-213;4043;49;
466;3;-3;6;-213;4043;49;
467;1;-3;7;-212;4043;48;
468;1;-3;7;-212;4043;48;
469;3;-3;6;-208;4039;50;
470;3;-3;6;-208;4039;50;
471;3;-3;6;-215;4038;42;
472;3;-3;6;-215;4038;42;
473;3;-4;7;-215;4045;45;
474;3;-4;7;-215;4045;45;
475;3;-4;7;-210;4043;44;
476;3;-4;7;-210;4043;44;
477;3;-3;6;-214;4041;41;
478;3;-3;6;-214;4041;41;
479;3;-3;7;-213;4032;40;
480;3;-3;7;-213;4032;40;
481;4;-4;6;-212;4042;49;
482;3;-4;6;-213;4040;38;
483;3;-4;6;-213;4040;38;
484;3;-3;6;-211;4036;46;
485;3;-3;6;-211;4036;46;
486;3;-4;7;-216;4040;42;
487;3;-4;7;-216;4040;42;
488;3;-3;7;-216;4048;42;
489;3;-3;7;-216;4048;42;
490;5;-3;6;-215;4046;43;
491;5;-3;6;-215;4046;43;
492;4;-3;6;-216;4045;36;
493;4;-3;6;-216;4045;36;
494;3;-4;7;-208;4043;41;
495;3;-4;7;-208;4043;41;
496;3;-3;7;-214;4041;45;
497;3;-3;7;-214;4041;45;
498;2;-2;7;-218;4051;45;
499;2;-2;7;-218;4051;45;
500;2;-3;6;-217;4045;42;
501;2;-3;6;-217;4045;42;
502;3;-3;6;-213;4038;44;
503;3;-3;6;-213;4038;44;
504;4;-3;7;-212;4042;41;
505;4;-3;7;-212;4042;41;
506;4;-3;7;-213;4038;45;
507;4;-3;7;-213;4038;45;
508;3;-4;7;-217;4039;48;
509;3;-4;7;-217;4039;48;
510;2;-4;6;-215;4037;46;
511;2;-4;6;-215;4037;46;
512;4;-4;6;-217;4046;37;
513;4;-4;6;-217;4046;37;
514;4;-4;7;-212;4047;41;
515;4;-4;7;-212;4047;41;
516;3;-4;7;-213;4042;48;
517;3;-4;7;-213;4042;48;
518;4;-3;7;-214;4042;46;
519;4;-3;7;-214;4042;46;
520;4;-4;6;-218;4041;40;
521;4;-4;6;-218;4041;40;
522;4;-3;5;-214;4041;41;
523;4;-3;5;-214;4041;41;
524;4;-3;6;-208;4039;37;
525;4;-3;6;-208;4039;37;
526;3;-3;7;-210;4040;42;
527;3;-3;7;-210;4040;42;
528;2;-4;6;-211;4042;45;
529;2;-4;6;-211;4042;45;
530;3;-4;6;-213;4040;40;
531;3;-4;6;-213;4040;40;
532;4;-4;7;-218;4043;39;
533;4;-4;7;-218;4043;39;
534;3;-4;7;-215;4044;45;
535;3;-4;7;-215;4044;45;
536;3;-4;7;-214;4041;41;
537;3;-4;7;-214;4041;41;
538;3;-3;7;-213;4039;43;
539;3;-3;7;-213;4039;43;
540;3;-4;6;-209;4040;46;
541;3;-4;6;-209;4040;46;
542;2;-4;7;-214;4036;37;
543;2;-4;7;-214;4036;37;
544;3;-4;7;-219;4041;40;
545;3;-4;7;-219;4041;40;
546;3;-3;7;-211;4042;39;
547;3;-3;7;-211;4042;39;
548;3;-3;6;-213;4040;41;
549;3;-3;6;-213;4040;41;
550;3;-3;6;-216;4040;43;
551;5;-3;6;-217;4039;46;
552;5;-3;6;-217;4039;46;
553;3;-4;6;-208;4041;51;
554;3;-4;6;-208;4041;51;
555;3;-4;7;-212;4037;41;
556;3;-4;7;-212;4037;41;
557;3;-3;7;-213;4041;44;
558;3;-3;7;-213;4041;44;
559;2;-3;6;-212;4046;41;
560;2;-3;6;-212;4046;41;
561;2;-3;6;-207;4042;55;
562;2;-3;6;-207;4042;55;
563;4;-3;5;-213;4045;46;
564;4;-3;5;-213;4045;46;
565;4;-3;7;-214;4040;44;
566;4;-3;7;-214;4040;44;
567;3;-4;7;-215;4048;41;
568;3;-4;7;-215;4048;41;
569;3;-4;7;-210;4041;44;
570;3;-4;7;-210;4041;44;
571;2;-4;7;-220;4043;41;
572;2;-4;7;-220;4043;41;
573;3;-3;6;-218;4046;41;
574;3;-3;6;-218;4046;41;
575;4;-3;6;-219;4041;39;
576;4;-3;6;-219;4041;39;
577;4;-4;7;-214;4044;38;
578;4;-4;7;-214;4044;38;
579;4;-4;7;-216;4042;42;
580;4;-4;7;-216;4042;42;
581;4;-4;8;-216;4034;45;
582;4;-4;8;-216;4034;45;
583;4;-3;6;-213;4040;49;
584;4;-3;6;-213;4040;49;
585;4;-3;5;-208;4043;40;
586;4;-3;5;-208;4043;40;
587;2;-4;7;-218;4036;36;
588;2;-4;7;-218;4036;36;
589;3;-3;6;-214;4032;44;
590;3;-3;6;-214;4032;44;
591;2;-3;6;-216;4042;41;
592;2;-3;6;-216;4042;41;
593;3;-4;6;-211;4038;44;
594;3;-4;6;-211;4038;44;
595;3;-3;6;-210;4040;36;
596;3;-3;6;-210;4040;36;
597;3;-3;7;-216;4033;49;
598;3;-3;7;-216;4033;49;
599;3;-4;6;-214;4043;50;
600;3;-4;6;-214;4043;50;
601;2;-4;6;-218;4043;43;
602;2;-4;6;-218;4043;43;
603;2;-4;7;-216;4040;42;
604;2;-3;6;-215;4038;42;
605;2;-3;6;-215;4038;42;
606;2;-4;6;-215;4044;37;
607;2;-4;6;-215;4044;37;
608;3;-4;7;-214;4043;46;
609;3;-4;7;-214;4043;46;
610;2;-4;7;-212;4041;45;
611;2;-4;7;-212;4041;45;
612;3;-4;7;-216;4042;43;
613;3;-4;7;-216;4042;43;
614;4;-3;6;-217;4041;37;
615;4;-3;6;-217;4041;37;
616;4;-4;7;-215;4042;49;
617;4;-4;7;-215;4042;49;
618;2;-3;7;-212;4042;43;
619;2;-3;7;-212;4042;43;
620;3;-3;7;-213;4036;42;
621;3;-3;7;-213;4036;42;
622;3;-3;6;-216;4037;40;
623;3;-3;6;-216;4037;40;
624;3;-3;6;-217;4045;44;
625;3;-3;6;-217;4045;44;
626;3;-3;7;-214;4041;43;
627;3;-3;7;-214;4041;43;
628;2;-3;7;-219;4037;39;
629;2;-3;7;-219;4037;39;
630;3;-4;6;-213;4041;48;
631;3;-4;6;-213;4041;48;
632;4;-4;7;-217;4042;51;
633;4;-4;7;-217;4042;51;
634;3;-4;7;-214;4039;43;
635;3;-4;7;-214;4039;43;
636;3;-3;7;-214;4046;37;
637;3;-3;7;-214;4046;37;
638;3;-3;7;-216;4040;39;
639;3;-3;7;-216;4040;39;
640;3;-4;6;-212;4042;45;
641;3;-4;6;-212;4042;45;
642;3;-4;7;-210;4039;41;
643;3;-4;7;-210;4039;41;
644;3;-4;7;-216;4038;49;
645;3;-4;7;-216;4038;49;
646;4;-4;6;-215;4041;45;
647;4;-4;6;-215;4041;45;
648;4;-3;7;-215;4036;41;
649;4;-3;7;-215;4036;41;
650;3;-4;6;-213;4038;45;
651;3;-4;6;-213;4038;45;
652;3;-4;7;-218;4034;44;
653;3;-4;7;-218;4034;44;
654;4;-3;6;-220;4041;44;
655;4;-3;6;-220;4041;44;
656;3;-4;7;-213;4037;45;
657;3;-4;7;-213;4037;45;
658;3;-4;6;-214;4040;41;
659;3;-4;6;-214;4040;41;
660;2;-3;6;-217;4042;43;
661;2;-3;6;-217;4042;43;
662;2;-4;7;-213;4040;45;
663;2;-4;7;-213;4040;45;
664;3;-3;6;-215;4041;42;
665;3;-3;6;-215;4041;42;
666;2;-4;7;-210;4042;41;
667;2;-4;7;-210;4042;41;
668;2;-4;7;-214;4039;43;
669;2;-4;7;-214;4039;43;
670;3;-4;6;-213;4036;43;
671;3;-4;6;-213;4036;43;
672;2;-4;7;-209;4035;42;
673;3;-3;7;-209;4041;47;
674;3;-3;7;-209;4041;47;
675;3;-3;7;-215;4039;42;
676;3;-3;7;-215;4039;42;
677;3;-4;7;-217;4043;47;
678;3;-4;7;-217;4043;47;
679;4;-5;7;-211;4042;52;
680;4;-5;7;-211;4042;52;
681;4;-3;8;-210;4035;40;
682;4;-3;8;-210;4035;40;
683;4;-3;7;-218;4039;38;
684;4;-3;7;-218;4039;38;
685;4;-5;7;-210;4041;44;
686;4;-5;7;-210;4041;44;
687;2;-4;7;-208;4041;47;
688;2;-4;7;-208;4041;47;
689;3;-3;5;-221;4042;46;
690;3;-3;5;-221;4042;46;
691;3;-3;6;-216;4040;42;
692;3;-3;6;-216;4040;42;
693;4;-4;6;-219;4043;42;
694;4;-4;6;-219;4043;42;
695;4;-4;6;-213;4044;41;
696;4;-4;6;-213;4044;41;
697;4;-4;6;-213;4038;45;
698;4;-4;6;-213;4038;45;
699;3;-3;7;-214;4039;43;
700;3;-3;7;-214;4039;43;
701;3;-3;6;-217;4038;44;
702;3;-3;6;-217;4038;44;
703;4;-4;7;-219;4039;42;
704;4;-4;7;-219;4039;42;
705;3;-4;7;-213;4038;48;
706;3;-4;7;-213;4038;48;
707;3;-4;7;-211;4041;45;
708;3;-4;7;-211;4041;45;
709;3;-3;7;-211;4045;42;
710;3;-3;7;-211;4045;42;
711;4;-4;7;-215;4040;45;
712;4;-4;7;-215;4040;45;
713;3;-3;7;-219;4040;45;
714;3;-3;7;-219;4040;45;
715;3;-4;7;-215;4035;45;
716;3;-4;7;-215;4035;45;
717;2;-3;6;-218;4037;45;
718;2;-3;6;-218;4037;45;
719;2;-4;7;-217;4045;44;
720;2;-4;7;-217;4045;44;
721;4;-3;6;-215;4041;41;
722;4;-3;6;-215;4041;41;
723;4;-3;6;-220;4038;47;
724;4;-3;6;-220;4038;47;
725;3;-4;6;-217;4040;51;
726;3;-4;6;-217;4040;51;
727;3;-4;7;-213;4038;46;
728;3;-4;7;-213;4038;46;
729;3;-3;7;-215;4044;42;
730;3;-3;7;-215;4044;42;
731;3;-3;7;-217;4035;34;
732;3;-3;7;-217;4035;34;
733;3;-3;7;-213;4037;41;
734;3;-3;7;-213;4037;41;
735;3;-4;6;-206;4038;44;
736;3;-4;6;-206;4038;44;
737;3;-3;6;-214;4042;36;
738;3;-3;6;-214;4042;36;
739;3;-3;7;-215;4042;48;
740;3;-3;7;-215;4042;48;
741;4;-2;7;-213;4043;41;
742;3;-4;7;-215;4035;33;
743;3;-4;7;-215;4035;33;
744;2;-5;7;-218;4037;46;
745;2;-5;7;-218;4037;46;
746;3;-4;6;-212;4037;47;
747;3;-4;6;-212;4037;47;
748;3;-3;6;-213;4035;53;
749;3;-3;6;-213;4035;53;
750;2;-4;6;-211;4039;43;
751;2;-4;6;-211;4039;43;
752;2;-4;7;-216;4041;46;
753;2;-4;7;-216;4041;46;
754;3;-3;7;-216;4041;41;
755;3;-3;7;-216;4041;41;
756;3;-4;6;-214;4039;47;
757;3;-4;6;-214;4039;47;
758;2;-4;7;-217;4038;46;
759;2;-4;7;-217;4038;46;
760;3;-3;6;-216;4036;42;
761;3;-3;6;-216;4036;42;
762;3;-4;7;-212;4039;46;
763;3;-4;7;-212;4039;46;
764;3;-3;7;-214;4041;44;
765;3;-3;7;-214;4041;44;
766;4;-3;6;-209;4043;48;
767;4;-3;6;-209;4043;48;
768;3;-3;7;-212;4043;46;
769;3;-3;7;-212;4043;46;
770;2;-3;7;-219;4033;49;
771;2;-3;7;-219;4033;49;
772;2;-3;7;-218;4041;44;
773;2;-3;7;-218;4041;44;
774;2;-3;7;-214;4044;42;
775;2;-3;7;-214;4044;42;
776;4;-4;6;-213;4041;49;
